customer_id,first_order_date,last_order_date,dataset_end_date,days_since_last_order,total_orders,total_items,total_spend,average_order_value,spend_quintile,customer_segment
16193.0,2011-04-17,2011-04-17,2011-12-09,236,1,219,314.45,314.45,4,One-time customer
12650.0,2011-12-06,2011-12-06,2011-12-09,3,1,254,314.44,314.44,4,One-time customer
16227.0,2011-04-28,2011-04-28,2011-12-09,225,1,90,314.22,314.22,4,One-time customer
15970.0,2011-02-09,2011-02-09,2011-12-09,303,1,116,314.10,314.10,4,One-time customer
13484.0,2011-04-12,2011-04-12,2011-12-09,241,1,44,313.80,313.80,4,One-time customer
16582.0,2011-08-18,2011-08-18,2011-12-09,113,1,164,313.62,313.62,4,One-time customer
14729.0,2010-12-01,2010-12-01,2011-12-09,373,1,197,313.49,313.49,4,One-time customer
13845.0,2011-10-06,2011-10-06,2011-12-09,64,1,182,312.98,312.98,4,One-time customer
15318.0,2011-12-06,2011-12-06,2011-12-09,3,1,642,312.62,312.62,4,One-time customer
12834.0,2011-03-02,2011-03-02,2011-12-09,282,1,110,312.38,312.38,4,One-time customer
17362.0,2011-02-03,2011-04-14,2011-12-09,239,2,191,312.23,156.12,4,At-risk repeat customer
17070.0,2011-08-17,2011-08-17,2011-12-09,114,1,133,312.14,312.14,4,One-time customer
12785.0,2010-12-10,2010-12-10,2011-12-09,364,1,131,311.95,311.95,4,One-time customer
16450.0,2011-07-13,2011-07-13,2011-12-09,149,1,200,311.92,311.92,4,One-time customer
14142.0,2010-12-01,2010-12-01,2011-12-09,373,1,313,311.81,311.81,4,One-time customer
15326.0,2011-01-10,2011-01-10,2011-12-09,333,1,386,311.71,311.71,4,One-time customer
14951.0,2011-09-21,2011-09-21,2011-12-09,79,1,311,311.69,311.69,4,One-time customer
14327.0,2011-06-29,2011-06-29,2011-12-09,163,1,139,311.65,311.65,4,One-time customer
12852.0,2011-02-18,2011-02-18,2011-12-09,294,1,149,311.55,311.55,4,One-time customer
13990.0,2011-05-10,2011-05-10,2011-12-09,213,1,190,311.30,311.30,4,One-time customer
17854.0,2011-04-26,2011-06-07,2011-12-09,185,2,84,311.26,155.63,4,At-risk repeat customer
16781.0,2010-12-02,2010-12-02,2011-12-09,372,1,113,311.25,311.25,4,One-time customer
13897.0,2011-10-20,2011-10-20,2011-12-09,50,1,200,311.16,311.16,4,One-time customer
17912.0,2010-12-10,2011-02-02,2011-12-09,310,5,185,311.01,62.20,4,At-risk repeat customer
17266.0,2011-07-15,2011-12-07,2011-12-09,2,3,161,310.64,103.55,4,Active repeat customer
15185.0,2011-09-30,2011-09-30,2011-12-09,70,1,666,310.62,310.62,4,One-time customer
15308.0,2011-03-10,2011-03-10,2011-12-09,274,1,175,310.47,310.47,4,One-time customer
14311.0,2011-04-11,2011-04-11,2011-12-09,242,1,146,310.26,310.26,4,One-time customer
14924.0,2011-04-08,2011-04-08,2011-12-09,245,1,64,310.05,310.05,4,One-time customer
15661.0,2011-01-05,2011-01-26,2011-12-09,317,2,236,309.80,154.90,4,At-risk repeat customer
15699.0,2011-11-22,2011-11-22,2011-12-09,17,1,113,309.65,309.65,4,One-time customer
16810.0,2011-05-31,2011-05-31,2011-12-09,192,1,114,309.54,309.54,4,One-time customer
14339.0,2011-04-11,2011-04-11,2011-12-09,242,1,168,309.52,309.52,4,One-time customer
14847.0,2011-07-14,2011-07-14,2011-12-09,148,1,120,309.40,309.40,4,One-time customer
17604.0,2011-01-31,2011-05-06,2011-12-09,217,2,169,309.36,154.68,4,At-risk repeat customer
12884.0,2011-09-12,2011-09-12,2011-12-09,88,1,43,309.05,309.05,4,One-time customer
13787.0,2010-12-10,2011-09-25,2011-12-09,75,2,337,309.04,154.52,4,Active repeat customer
15010.0,2011-11-04,2011-11-04,2011-12-09,35,1,184,308.94,308.94,4,One-time customer
16956.0,2011-11-22,2011-11-22,2011-12-09,17,1,114,308.74,308.74,4,One-time customer
13699.0,2011-07-07,2011-07-07,2011-12-09,155,1,66,308.58,308.58,4,One-time customer
17510.0,2011-11-15,2011-11-15,2011-12-09,24,1,214,308.48,308.48,4,One-time customer
13369.0,2010-12-09,2010-12-09,2011-12-09,365,1,149,308.28,308.28,4,One-time customer
13466.0,2011-06-08,2011-06-08,2011-12-09,184,1,259,307.90,307.90,4,One-time customer
15973.0,2010-12-08,2010-12-08,2011-12-09,366,1,106,307.82,307.82,4,One-time customer
16123.0,2011-10-19,2011-10-19,2011-12-09,51,1,170,307.78,307.78,4,One-time customer
13529.0,2011-05-19,2011-09-22,2011-12-09,78,2,74,307.76,153.88,4,Active repeat customer
13395.0,2011-06-07,2011-06-07,2011-12-09,185,1,336,307.72,307.72,4,One-time customer
13060.0,2011-03-31,2011-03-31,2011-12-09,253,1,123,307.53,307.53,4,One-time customer
14915.0,2011-03-07,2011-09-09,2011-12-09,91,2,112,307.48,153.74,4,At-risk repeat customer
17120.0,2011-04-20,2011-04-20,2011-12-09,233,1,120,307.46,307.46,4,One-time customer
13932.0,2011-02-18,2011-02-18,2011-12-09,294,1,72,307.40,307.40,4,One-time customer
13142.0,2011-11-20,2011-11-20,2011-12-09,19,1,258,307.09,307.09,4,One-time customer
17334.0,2011-02-04,2011-02-10,2011-12-09,302,2,315,307.02,153.51,4,At-risk repeat customer
15087.0,2011-03-03,2011-03-03,2011-12-09,281,1,470,306.94,306.94,4,One-time customer
17551.0,2010-12-15,2010-12-15,2011-12-09,359,1,150,306.84,306.84,4,One-time customer
13762.0,2011-05-05,2011-05-05,2011-12-09,218,1,272,306.72,306.72,4,One-time customer
16668.0,2011-02-28,2011-11-24,2011-12-09,15,6,318,306.72,51.12,4,Active repeat customer
13718.0,2011-02-17,2011-04-07,2011-12-09,246,2,173,306.55,153.28,4,At-risk repeat customer
18059.0,2011-10-03,2011-11-16,2011-12-09,23,3,258,306.46,102.15,4,Active repeat customer
15659.0,2011-10-27,2011-10-27,2011-12-09,43,1,111,306.45,306.45,4,One-time customer
17176.0,2011-05-22,2011-05-22,2011-12-09,201,1,170,306.13,306.13,4,One-time customer
13863.0,2011-04-06,2011-04-06,2011-12-09,247,1,224,305.78,305.78,4,One-time customer
15219.0,2011-06-16,2011-06-16,2011-12-09,176,1,45,305.75,305.75,4,One-time customer
16796.0,2011-09-11,2011-09-11,2011-12-09,89,1,186,305.62,305.62,4,One-time customer
16181.0,2011-09-27,2011-09-27,2011-12-09,73,1,152,305.54,305.54,4,One-time customer
13045.0,2011-09-01,2011-09-01,2011-12-09,99,1,221,305.28,305.28,4,One-time customer
18220.0,2011-04-27,2011-04-27,2011-12-09,226,1,288,305.28,305.28,4,One-time customer
12623.0,2011-03-08,2011-03-08,2011-12-09,276,1,191,305.10,305.10,4,One-time customer
13667.0,2011-07-13,2011-07-13,2011-12-09,149,1,154,305.02,305.02,4,One-time customer
17941.0,2011-08-01,2011-08-01,2011-12-09,130,1,252,304.56,304.56,4,One-time customer
15163.0,2011-05-31,2011-11-21,2011-12-09,18,2,186,304.47,152.24,4,Active repeat customer
18185.0,2011-04-04,2011-04-04,2011-12-09,249,1,183,304.25,304.25,4,One-time customer
16217.0,2011-03-02,2011-04-18,2011-12-09,235,2,91,304.25,152.13,4,At-risk repeat customer
17732.0,2010-12-02,2010-12-02,2011-12-09,372,1,93,303.97,303.97,4,One-time customer
16400.0,2011-09-06,2011-09-06,2011-12-09,94,1,172,303.93,303.93,4,One-time customer
13083.0,2011-09-25,2011-12-05,2011-12-09,4,2,187,303.75,151.88,4,Active repeat customer
17433.0,2011-09-12,2011-09-12,2011-12-09,88,1,185,303.16,303.16,4,One-time customer
15060.0,2011-11-30,2011-12-01,2011-12-09,8,4,263,303.09,75.77,4,Active repeat customer
16425.0,2011-02-10,2011-02-10,2011-12-09,302,1,199,302.70,302.70,4,One-time customer
14248.0,2011-01-25,2011-01-25,2011-12-09,318,1,102,302.58,302.58,4,One-time customer
18165.0,2011-06-15,2011-06-15,2011-12-09,177,1,254,302.46,302.46,4,One-time customer
16104.0,2011-10-09,2011-10-09,2011-12-09,61,1,123,302.36,302.36,4,One-time customer
16292.0,2011-08-10,2011-08-10,2011-12-09,121,1,191,302.25,302.25,4,One-time customer
17506.0,2011-09-25,2011-09-25,2011-12-09,75,1,139,302.20,302.20,4,One-time customer
15054.0,2011-10-30,2011-11-27,2011-12-09,12,2,198,302.10,151.05,4,Active repeat customer
17094.0,2011-01-21,2011-01-21,2011-12-09,322,1,152,302.00,302.00,4,One-time customer
16297.0,2011-03-16,2011-03-16,2011-12-09,268,1,206,301.90,301.90,4,One-time customer
16715.0,2011-09-22,2011-09-22,2011-12-09,78,1,642,301.72,301.72,4,One-time customer
15667.0,2011-10-31,2011-10-31,2011-12-09,39,1,240,301.32,301.32,4,One-time customer
15148.0,2011-11-29,2011-11-29,2011-12-09,10,1,187,301.29,301.29,4,One-time customer
15623.0,2011-07-21,2011-07-21,2011-12-09,141,1,125,301.03,301.03,4,One-time customer
13479.0,2011-04-19,2011-05-23,2011-12-09,200,2,134,300.95,150.48,4,At-risk repeat customer
17978.0,2010-12-09,2010-12-09,2011-12-09,365,1,499,300.92,300.92,4,One-time customer
16430.0,2011-10-13,2011-10-13,2011-12-09,57,1,103,300.85,300.85,4,One-time customer
16479.0,2011-11-29,2011-11-29,2011-12-09,10,2,102,300.83,150.42,4,Active repeat customer
14762.0,2011-03-21,2011-03-21,2011-12-09,263,1,341,300.52,300.52,4,One-time customer
13304.0,2010-12-23,2010-12-23,2011-12-09,351,1,238,300.42,300.42,4,One-time customer
15254.0,2011-08-04,2011-08-04,2011-12-09,127,1,275,300.36,300.36,4,One-time customer
13745.0,2011-06-30,2011-06-30,2011-12-09,162,1,496,300.04,300.04,4,One-time customer
18053.0,2011-09-30,2011-09-30,2011-12-09,70,1,302,300.02,300.02,4,One-time customer
16402.0,2010-12-05,2011-03-20,2011-12-09,264,2,149,299.60,149.80,4,At-risk repeat customer
18215.0,2011-09-11,2011-09-11,2011-12-09,89,1,118,299.34,299.34,4,One-time customer
17124.0,2011-06-07,2011-06-07,2011-12-09,185,1,130,298.89,298.89,4,One-time customer
15609.0,2011-06-08,2011-06-08,2011-12-09,184,1,148,298.48,298.48,4,One-time customer
17255.0,2011-02-13,2011-10-30,2011-12-09,40,2,232,298.41,149.21,4,Active repeat customer
17824.0,2011-10-19,2011-10-19,2011-12-09,51,1,408,298.40,298.40,4,One-time customer
17678.0,2011-03-21,2011-03-21,2011-12-09,263,1,207,298.11,298.11,4,One-time customer
12881.0,2011-03-09,2011-03-09,2011-12-09,275,1,21,298.00,298.00,4,One-time customer
15857.0,2011-11-21,2011-11-21,2011-12-09,18,1,308,297.00,297.00,4,One-time customer
13708.0,2011-03-13,2011-03-13,2011-12-09,271,1,306,296.88,296.88,4,One-time customer
14985.0,2010-12-16,2011-05-25,2011-12-09,198,2,260,296.75,148.38,4,At-risk repeat customer
17531.0,2011-06-02,2011-06-02,2011-12-09,190,1,136,296.70,296.70,4,One-time customer
13441.0,2011-09-09,2011-09-09,2011-12-09,91,1,204,296.64,296.64,4,One-time customer
15154.0,2011-09-25,2011-09-25,2011-12-09,75,1,104,296.42,296.42,4,One-time customer
13751.0,2011-02-24,2011-02-24,2011-12-09,288,1,152,296.25,296.25,4,One-time customer
13504.0,2011-10-06,2011-10-06,2011-12-09,64,1,178,295.93,295.93,4,One-time customer
16998.0,2011-02-08,2011-07-13,2011-12-09,149,4,76,295.00,73.75,4,At-risk repeat customer
13573.0,2011-03-31,2011-10-20,2011-12-09,50,2,303,294.40,147.20,4,Active repeat customer
15732.0,2010-12-02,2011-05-11,2011-12-09,212,2,215,294.12,147.06,4,At-risk repeat customer
17163.0,2011-09-22,2011-11-18,2011-12-09,21,2,66,293.10,146.55,4,Active repeat customer
12829.0,2010-12-14,2011-01-07,2011-12-09,336,2,376,293.00,146.50,4,At-risk repeat customer
15545.0,2010-12-03,2011-10-16,2011-12-09,54,2,163,292.72,146.36,4,Active repeat customer
16721.0,2011-03-22,2011-03-22,2011-12-09,262,1,172,292.47,292.47,4,One-time customer
13259.0,2011-10-09,2011-10-09,2011-12-09,61,1,132,292.32,292.32,4,One-time customer
13502.0,2011-01-20,2011-11-23,2011-12-09,16,3,264,292.00,97.33,4,Active repeat customer
13449.0,2011-11-16,2011-11-16,2011-12-09,23,1,222,291.88,291.88,4,One-time customer
13544.0,2011-04-13,2011-10-31,2011-12-09,39,2,127,291.41,145.71,4,Active repeat customer
14656.0,2011-03-01,2011-06-23,2011-12-09,169,2,120,291.05,145.53,4,At-risk repeat customer
14947.0,2011-08-01,2011-09-28,2011-12-09,72,2,179,290.82,145.41,4,Active repeat customer
16648.0,2011-10-28,2011-10-28,2011-12-09,42,1,281,290.66,290.66,4,One-time customer
15279.0,2010-12-20,2010-12-20,2011-12-09,354,1,189,290.51,290.51,4,One-time customer
17691.0,2010-12-06,2010-12-16,2011-12-09,358,2,134,290.40,145.20,4,At-risk repeat customer
16526.0,2011-06-21,2011-06-21,2011-12-09,171,1,106,290.36,290.36,4,One-time customer
17081.0,2011-10-24,2011-11-14,2011-12-09,25,2,78,290.16,145.08,4,Active repeat customer
14784.0,2011-01-20,2011-11-13,2011-12-09,26,2,237,289.99,145.00,4,Active repeat customer
17464.0,2011-07-04,2011-07-04,2011-12-09,158,1,220,289.96,289.96,4,One-time customer
14953.0,2011-11-14,2011-11-14,2011-12-09,25,1,225,289.82,289.82,4,One-time customer
16897.0,2011-01-30,2011-02-13,2011-12-09,299,2,73,289.78,144.89,4,At-risk repeat customer
14162.0,2011-02-20,2011-06-19,2011-12-09,173,2,142,289.36,144.68,4,At-risk repeat customer
16125.0,2010-12-07,2010-12-07,2011-12-09,367,1,124,289.35,289.35,4,One-time customer
14549.0,2011-02-01,2011-02-01,2011-12-09,311,1,136,289.24,289.24,4,One-time customer
17501.0,2011-05-03,2011-05-03,2011-12-09,220,2,160,288.60,144.30,4,At-risk repeat customer
16808.0,2011-03-10,2011-09-01,2011-12-09,99,2,196,288.42,144.21,4,At-risk repeat customer
15396.0,2011-08-19,2011-08-19,2011-12-09,112,1,122,288.18,288.18,4,One-time customer
17977.0,2011-11-10,2011-11-10,2011-12-09,29,1,342,288.14,288.14,4,One-time customer
17080.0,2011-03-15,2011-11-17,2011-12-09,22,2,166,287.62,143.81,4,Active repeat customer
17760.0,2010-12-01,2011-11-18,2011-12-09,21,2,239,287.59,143.80,4,Active repeat customer
16432.0,2011-10-06,2011-10-06,2011-12-09,64,1,276,287.40,287.40,4,One-time customer
13760.0,2011-03-28,2011-10-16,2011-12-09,54,2,197,286.79,143.40,4,Active repeat customer
16555.0,2011-08-22,2011-11-04,2011-12-09,35,2,175,285.89,142.95,4,Active repeat customer
14660.0,2011-08-31,2011-09-14,2011-12-09,86,2,228,285.74,142.87,4,Active repeat customer
17636.0,2011-11-20,2011-11-20,2011-12-09,19,1,182,285.56,285.56,4,One-time customer
16429.0,2011-08-25,2011-08-25,2011-12-09,106,1,9,284.55,284.55,4,One-time customer
18190.0,2011-01-13,2011-05-31,2011-12-09,192,2,140,284.46,142.23,4,At-risk repeat customer
13121.0,2011-03-15,2011-03-15,2011-12-09,269,1,252,283.73,283.73,4,One-time customer
13439.0,2011-03-29,2011-03-29,2011-12-09,255,1,242,283.71,283.71,4,One-time customer
12703.0,2011-09-29,2011-09-29,2011-12-09,71,1,164,283.55,283.55,4,One-time customer
17783.0,2011-04-06,2011-09-28,2011-12-09,72,2,354,283.47,141.74,4,Active repeat customer
17251.0,2010-12-12,2010-12-12,2011-12-09,362,1,110,283.28,283.28,4,One-time customer
18270.0,2011-03-18,2011-11-01,2011-12-09,38,2,101,283.15,141.58,4,Active repeat customer
17694.0,2011-07-21,2011-07-21,2011-12-09,141,1,184,283.12,283.12,4,One-time customer
14350.0,2011-03-10,2011-03-10,2011-12-09,274,1,183,282.93,282.93,4,One-time customer
13754.0,2011-01-26,2011-07-11,2011-12-09,151,2,214,282.60,141.30,4,At-risk repeat customer
13177.0,2011-10-06,2011-10-06,2011-12-09,64,1,91,282.45,282.45,4,One-time customer
17247.0,2011-11-24,2011-11-24,2011-12-09,15,1,106,282.19,282.19,4,One-time customer
16557.0,2011-07-25,2011-11-15,2011-12-09,24,2,111,281.85,140.93,4,Active repeat customer
17403.0,2011-11-03,2011-11-03,2011-12-09,36,1,117,281.62,281.62,4,One-time customer
16848.0,2011-10-18,2011-10-18,2011-12-09,52,1,182,281.42,281.42,4,One-time customer
14242.0,2011-01-18,2011-04-19,2011-12-09,234,2,123,280.55,140.28,4,At-risk repeat customer
13606.0,2011-02-01,2011-11-10,2011-12-09,29,3,279,280.54,93.51,4,Active repeat customer
16149.0,2011-07-20,2011-12-05,2011-12-09,4,2,308,280.52,140.26,4,Active repeat customer
14975.0,2011-10-13,2011-10-13,2011-12-09,57,1,380,279.94,279.94,4,One-time customer
15556.0,2011-11-15,2011-11-15,2011-12-09,24,1,236,279.77,279.77,4,One-time customer
14480.0,2011-11-28,2011-11-28,2011-12-09,11,1,143,279.05,279.05,4,One-time customer
17786.0,2011-01-26,2011-09-15,2011-12-09,85,2,200,278.74,139.37,4,Active repeat customer
14764.0,2011-10-24,2011-10-24,2011-12-09,46,1,190,278.30,278.30,4,One-time customer
14908.0,2011-09-26,2011-09-26,2011-12-09,74,1,132,277.80,277.80,4,One-time customer
17968.0,2010-12-01,2010-12-01,2011-12-09,373,1,160,277.35,277.35,4,One-time customer
13803.0,2011-03-29,2011-03-29,2011-12-09,255,1,121,277.07,277.07,4,One-time customer
15355.0,2011-10-17,2011-11-10,2011-12-09,29,2,45,277.05,138.53,4,Active repeat customer
16883.0,2010-12-03,2011-06-05,2011-12-09,187,2,104,276.73,138.37,4,At-risk repeat customer
13272.0,2011-09-11,2011-11-08,2011-12-09,31,2,96,276.56,138.28,4,Active repeat customer
14508.0,2011-09-11,2011-11-17,2011-12-09,22,2,131,276.42,138.21,4,Active repeat customer
12750.0,2011-08-03,2011-08-03,2011-12-09,128,1,137,275.88,275.88,4,One-time customer
14512.0,2011-04-21,2011-06-05,2011-12-09,187,2,122,275.28,137.64,4,At-risk repeat customer
16313.0,2011-10-21,2011-12-06,2011-12-09,3,2,165,274.15,137.08,4,Active repeat customer
16727.0,2010-12-10,2010-12-10,2011-12-09,364,1,177,272.82,272.82,4,One-time customer
17254.0,2011-11-24,2011-12-05,2011-12-09,4,2,252,272.44,136.22,4,Active repeat customer
17498.0,2011-09-25,2011-09-25,2011-12-09,75,1,394,272.22,272.22,4,One-time customer
14819.0,2011-05-31,2011-10-06,2011-12-09,64,2,109,272.07,136.04,4,Active repeat customer
13917.0,2011-06-01,2011-10-21,2011-12-09,49,2,228,272.04,136.02,4,Active repeat customer
14816.0,2011-05-26,2011-05-26,2011-12-09,197,1,5,271.85,271.85,4,One-time customer
13058.0,2011-07-11,2011-11-15,2011-12-09,24,3,52,271.40,90.47,4,Active repeat customer
13837.0,2011-01-26,2011-05-12,2011-12-09,211,2,183,271.24,135.62,4,At-risk repeat customer
17767.0,2011-11-24,2011-11-24,2011-12-09,15,1,128,271.20,271.20,4,One-time customer
17496.0,2010-12-16,2010-12-16,2011-12-09,358,1,79,271.05,271.05,4,One-time customer
18108.0,2011-03-30,2011-03-30,2011-12-09,254,1,84,271.00,271.00,4,One-time customer
17011.0,2011-11-09,2011-11-09,2011-12-09,30,1,186,270.90,270.90,4,One-time customer
15774.0,2011-10-02,2011-10-02,2011-12-09,68,1,87,270.80,270.80,4,One-time customer
13533.0,2011-03-17,2011-06-10,2011-12-09,182,3,204,270.79,90.26,4,At-risk repeat customer
14520.0,2011-02-22,2011-12-08,2011-12-09,1,2,146,270.60,135.30,4,Active repeat customer
13242.0,2011-05-10,2011-08-19,2011-12-09,112,3,130,270.40,90.13,4,At-risk repeat customer
12558.0,2011-12-02,2011-12-02,2011-12-09,7,1,196,269.96,269.96,4,One-time customer
14727.0,2011-03-10,2011-03-10,2011-12-09,274,1,62,268.58,268.58,4,One-time customer
15408.0,2011-03-20,2011-03-20,2011-12-09,264,1,106,267.18,267.18,4,One-time customer
17550.0,2011-04-10,2011-05-26,2011-12-09,197,3,86,267.16,89.05,4,At-risk repeat customer
15320.0,2011-10-26,2011-10-26,2011-12-09,44,1,326,267.13,267.13,4,One-time customer
17708.0,2011-01-19,2011-06-05,2011-12-09,187,2,91,267.08,133.54,4,At-risk repeat customer
15517.0,2011-04-20,2011-04-20,2011-12-09,233,1,293,267.03,267.03,4,One-time customer
16451.0,2011-09-13,2011-09-13,2011-12-09,87,1,120,266.97,266.97,4,One-time customer
14863.0,2011-11-10,2011-11-10,2011-12-09,29,1,132,266.76,266.76,4,One-time customer
15119.0,2011-04-08,2011-04-08,2011-12-09,245,1,88,266.40,266.40,4,One-time customer
12962.0,2011-08-18,2011-12-02,2011-12-09,7,2,129,266.39,133.20,4,Active repeat customer
15019.0,2011-03-18,2011-03-18,2011-12-09,266,1,159,266.00,266.00,4,One-time customer
14068.0,2011-01-23,2011-01-23,2011-12-09,320,1,73,265.85,265.85,4,One-time customer
17430.0,2010-12-09,2011-11-07,2011-12-09,32,2,190,265.76,132.88,4,Active repeat customer
14423.0,2011-05-05,2011-05-05,2011-12-09,218,1,120,265.20,265.20,4,One-time customer
13973.0,2011-02-25,2011-02-25,2011-12-09,287,1,109,264.70,264.70,4,One-time customer
15912.0,2011-04-20,2011-06-14,2011-12-09,178,2,185,264.62,132.31,4,At-risk repeat customer
14452.0,2011-09-07,2011-11-29,2011-12-09,10,2,119,264.44,132.22,4,Active repeat customer
15894.0,2010-12-05,2011-03-31,2011-12-09,253,2,168,263.55,131.78,4,At-risk repeat customer
12492.0,2011-08-26,2011-10-07,2011-12-09,63,2,192,263.21,131.61,4,Active repeat customer
16936.0,2011-11-14,2011-11-14,2011-12-09,25,1,173,262.68,262.68,4,One-time customer
17194.0,2010-12-14,2011-03-11,2011-12-09,273,2,119,262.62,131.31,4,At-risk repeat customer
16413.0,2011-10-14,2011-10-14,2011-12-09,56,1,148,262.20,262.20,4,One-time customer
17385.0,2011-11-25,2011-11-25,2011-12-09,14,1,201,261.11,261.11,4,One-time customer
13189.0,2011-08-16,2011-11-21,2011-12-09,18,2,842,260.68,130.34,4,Active repeat customer
14053.0,2011-07-03,2011-08-07,2011-12-09,124,2,215,260.25,130.13,4,At-risk repeat customer
15014.0,2011-06-16,2011-10-27,2011-12-09,43,2,151,260.17,130.09,4,Active repeat customer
15143.0,2011-04-28,2011-04-28,2011-12-09,225,1,150,259.45,259.45,4,One-time customer
17125.0,2011-10-20,2011-10-20,2011-12-09,50,1,291,259.35,259.35,4,One-time customer
13127.0,2011-09-23,2011-09-23,2011-12-09,77,1,127,259.17,259.17,4,One-time customer
16447.0,2011-07-27,2011-07-27,2011-12-09,135,1,223,259.01,259.01,4,One-time customer
15577.0,2011-02-07,2011-07-11,2011-12-09,151,3,89,258.88,86.29,4,At-risk repeat customer
13277.0,2011-07-29,2011-11-24,2011-12-09,15,4,176,258.40,64.60,4,Active repeat customer
13227.0,2011-05-22,2011-05-22,2011-12-09,201,1,99,257.70,257.70,4,One-time customer
14375.0,2011-06-07,2011-06-07,2011-12-09,185,1,194,257.68,257.68,4,One-time customer
18009.0,2011-04-18,2011-04-18,2011-12-09,235,1,126,257.34,257.34,4,One-time customer
13626.0,2011-04-01,2011-04-01,2011-12-09,252,1,209,257.23,257.23,4,One-time customer
16048.0,2010-12-01,2010-12-01,2011-12-09,373,2,144,256.44,128.22,4,At-risk repeat customer
12430.0,2011-10-27,2011-10-27,2011-12-09,43,1,117,256.40,256.40,4,One-time customer
13806.0,2011-10-07,2011-10-07,2011-12-09,63,1,56,256.38,256.38,4,One-time customer
17896.0,2011-11-16,2011-11-16,2011-12-09,23,1,288,256.32,256.32,4,One-time customer
14761.0,2011-01-09,2011-10-12,2011-12-09,58,2,118,255.90,127.95,4,Active repeat customer
15277.0,2011-10-24,2011-10-24,2011-12-09,46,1,205,255.90,255.90,4,One-time customer
14881.0,2011-11-20,2011-11-20,2011-12-09,19,1,316,255.40,255.40,4,One-time customer
16226.0,2011-04-18,2011-05-20,2011-12-09,203,3,192,255.12,85.04,4,At-risk repeat customer
15261.0,2011-07-27,2011-07-27,2011-12-09,135,1,270,254.82,254.82,4,One-time customer
12604.0,2011-03-23,2011-09-21,2011-12-09,79,2,201,254.18,127.09,4,Active repeat customer
14765.0,2011-06-16,2011-11-10,2011-12-09,29,3,135,254.11,84.70,4,Active repeat customer
15689.0,2010-12-13,2011-08-12,2011-12-09,119,2,84,254.10,127.05,4,At-risk repeat customer
12797.0,2010-12-09,2010-12-09,2011-12-09,365,1,118,254.03,254.03,4,One-time customer
15759.0,2010-12-16,2011-05-05,2011-12-09,218,3,60,253.04,84.35,4,At-risk repeat customer
17860.0,2010-12-06,2010-12-06,2011-12-09,368,1,104,252.80,252.80,4,One-time customer
15035.0,2011-09-11,2011-09-11,2011-12-09,89,1,245,252.73,252.73,4,One-time customer
13404.0,2011-05-11,2011-12-08,2011-12-09,1,2,111,252.49,126.25,4,Active repeat customer
15346.0,2011-01-11,2011-01-11,2011-12-09,332,1,144,252.42,252.42,4,One-time customer
13645.0,2011-08-11,2011-08-11,2011-12-09,120,1,158,252.10,252.10,4,One-time customer
13711.0,2011-05-05,2011-05-05,2011-12-09,218,2,140,252.06,126.03,4,At-risk repeat customer
16330.0,2011-08-19,2011-11-22,2011-12-09,17,3,147,251.91,83.97,4,Active repeat customer
16836.0,2011-08-15,2011-10-31,2011-12-09,39,2,165,251.87,125.94,4,Active repeat customer
17155.0,2011-06-15,2011-11-22,2011-12-09,17,2,242,251.70,125.85,4,Active repeat customer
16976.0,2011-03-17,2011-03-17,2011-12-09,267,1,88,251.52,251.52,4,One-time customer
16024.0,2011-11-27,2011-11-27,2011-12-09,12,1,398,251.24,251.24,4,One-time customer
13512.0,2011-03-24,2011-03-24,2011-12-09,260,1,143,251.21,251.21,4,One-time customer
14501.0,2011-01-24,2011-06-09,2011-12-09,183,2,161,251.21,125.61,4,At-risk repeat customer
13207.0,2011-07-12,2011-11-24,2011-12-09,15,2,130,250.26,125.13,4,Active repeat customer
16596.0,2010-12-08,2011-11-24,2011-12-09,15,2,97,250.15,125.08,4,Active repeat customer
17303.0,2010-12-13,2010-12-13,2011-12-09,361,1,144,250.04,250.04,5,One-time customer
15510.0,2011-01-13,2011-01-13,2011-12-09,330,1,2,250.00,250.00,5,One-time customer
17456.0,2010-12-09,2010-12-09,2011-12-09,365,1,222,249.86,249.86,5,One-time customer
18005.0,2011-10-23,2011-12-06,2011-12-09,3,2,93,249.72,124.86,5,Active repeat customer
16124.0,2011-01-26,2011-01-26,2011-12-09,317,1,48,249.00,249.00,5,One-time customer
17111.0,2011-10-23,2011-10-23,2011-12-09,47,1,302,248.61,248.61,5,One-time customer
13061.0,2011-09-28,2011-09-28,2011-12-09,72,1,107,248.61,248.61,5,One-time customer
18212.0,2011-01-17,2011-01-17,2011-12-09,326,1,101,248.42,248.42,5,One-time customer
16510.0,2010-12-02,2010-12-02,2011-12-09,372,1,92,248.10,248.10,5,One-time customer
15097.0,2011-12-05,2011-12-05,2011-12-09,4,1,170,248.08,248.08,5,One-time customer
13592.0,2011-03-20,2011-11-04,2011-12-09,35,4,84,247.96,61.99,5,Active repeat customer
18072.0,2011-06-07,2011-06-07,2011-12-09,185,1,288,247.44,247.44,5,One-time customer
13349.0,2011-11-29,2011-11-29,2011-12-09,10,1,225,247.32,247.32,5,One-time customer
14658.0,2011-08-14,2011-12-04,2011-12-09,5,2,47,247.15,123.58,5,Active repeat customer
17051.0,2011-05-29,2011-05-29,2011-12-09,194,1,184,247.14,247.14,5,One-time customer
15783.0,2011-11-29,2011-11-29,2011-12-09,10,1,212,246.30,246.30,5,One-time customer
